timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,grpThreads,allThreads,Latency,Hostname
1448352069833,98,Register User,200,OK,text,true,66,66,91,ip-172-31-5-218
1448352069687,243,Register User,200,OK,text,true,66,66,237,ip-172-31-5-218
1448352069573,369,Register User,200,OK,text,true,66,66,369,ip-172-31-5-218
1448352069832,113,Register User,200,OK,text,true,66,66,92,ip-172-31-5-218
1448352069589,361,Register User,200,OK,text,true,67,67,340,ip-172-31-5-218
1448352069831,120,Register User,200,OK,text,true,67,67,96,ip-172-31-5-218
1448352069772,180,Register User,200,OK,text,true,67,67,161,ip-172-31-5-218
1448352069589,363,Register User,200,OK,text,true,67,67,341,ip-172-31-5-218
1448352069585,345,Register User,200,OK,text,true,66,66,339,ip-172-31-5-218
1448352069853,102,Register User,200,OK,text,true,67,67,102,ip-172-31-5-218
1448352069581,374,Register User,200,OK,text,true,67,67,349,ip-172-31-5-218
1448352069586,370,Register User,200,OK,text,false,67,67,368,ip-172-31-5-218
1448352069750,182,Register User,200,OK,text,true,66,66,174,ip-172-31-5-218
1448352069715,216,Register User,200,OK,text,true,66,66,208,ip-172-31-5-218
1448352069580,353,Register User,200,OK,text,true,65,65,344,ip-172-31-5-218
1448352069587,376,Register User,200,OK,text,true,68,68,347,ip-172-31-5-218
1448352069676,250,Register User,200,OK,text,true,66,66,250,ip-172-31-5-218
1448352069714,215,Register User,200,OK,text,true,65,65,210,ip-172-31-5-218
1448352069623,347,Register User,200,OK,text,true,68,68,312,ip-172-31-5-218
1448352069586,387,Register User,200,OK,text,true,68,68,338,ip-172-31-5-218
1448352069640,339,Register User,200,OK,text,true,69,69,309,ip-172-31-5-218
1448352069735,245,Register User,200,OK,text,true,69,69,195,ip-172-31-5-218
1448352069588,393,Register User,200,OK,text,true,69,69,347,ip-172-31-5-218
1448352069732,257,Register User,200,OK,text,true,70,70,204,ip-172-31-5-218
1448352069884,109,Register User,200,OK,text,true,70,70,103,ip-172-31-5-218
